Source1	Source2	RuleID
2384	4041	4
4041	2384	4
734	1138	5
1138	734	5
2368	4076	4
4076	2368	4
399	1852	5
1852	399	5
156	1577	4
1577	156	4
2464	3863	6
3863	2464	6
2176	3642	4
3642	2176	4
181	1545	4
1545	181	4
955	1405	4
1405	955	4
381	1978	6
1978	381	6
2384	3992	6
3992	2384	6
227	1577	4
1577	227	4
2286	3642	4
3642	2286	4
2829	3546	6
3546	2829	6
2177	3683	6
3683	2177	6
202	1577	4
1577	202	4
2516	3881	4
3881	2516	4
181	1969	6
1969	181	6
877	1124	4
1124	877	4
2876	3119	4
3119	2876	4
430	1718	4
1718	430	4
94	1889	4
1889	94	4
16	1874	6
1874	16	6
139	1992	4
1992	139	4
2516	3738	4
3738	2516	4
491	1726	6
1726	491	6
2405	3642	4
3642	2405	4
2605	3406	4
3406	2605	4
2684	3345	4
3345	2684	4
235	1925	5
1925	235	5
2845	3187	5
3187	2845	5
2865	3141	4
3141	2865	4
801	1117	4
1117	801	4
1001	1120	4
1120	1001	4
2655	3542	4
3542	2655	4
2584	3474	5
3474	2584	5
847	1263	4
1263	847	4
3037	3199	6
3199	3037	6
478	1658	4
1658	478	4
2176	3881	6
3881	2176	6
2859	3228	6
3228	2859	6
468	1556	6
1556	468	6
2286	3881	4
3881	2286	4
584	1426	6
1426	584	6
254	1824	4
1001	1079	4
1079	1001	4
1824	254	4
2693	3419	6
3419	2693	6
699	1371	4
1371	699	4
2516	3642	4
3642	2516	4
2375	3765	6
3765	2375	6
917	1126	4
1126	917	4
927	1129	4
1129	927	4
2686	3462	6
3462	2686	6
887	1163	4
1163	887	4
2405	3738	4
3738	2405	4
1577	3626	4
3626	1577	4
1572	3628	6
3628	1572	6
264	2308	4
2308	264	4
250	2295	4
2295	250	4
450	2514	4
2514	450	4
1670	3740	6
3740	1670	6
1732	3801	5
3801	1732	4
499	2540	6
2540	499	6
125	2141	5
2141	125	5
1405	3411	4
3411	1405	4
1647	3676	4
3676	1647	4
1099	3199	6
3199	1099	6
482	2516	4
2516	482	4
494	2469	4
2469	494	4
1342	3442	5
3442	1342	5
552	2684	4
2684	552	4
325	2336	4
2336	325	4
414	2546	5
2546	414	5
856	2848	4
1263	3223	4
2848	856	4
3223	1263	4
197	2114	4
399	2312	5
482	2405	4
2114	197	4
2312	399	5
2405	482	4
1911	4069	4
4069	1911	4
1429	3330	5
3330	1429	5
72	2262	6
2262	72	6
1001	2884	4
2884	1001	4
1313	3560	5
3560	1313	5
440	2409	4
2409	440	4
402	2375	4
2375	402	4
803	3065	6
3065	803	6
666	2686	6
2686	666	6
304	2518	4
2518	304	4
1655	3739	4
3739	1655	4
1977	3919	5
3919	1977	5
1405	3463	4
3463	1405	4
1263	3565	4
3565	1263	4
1263	3559	4
3559	1263	4
482	2286	4
2286	482	4
880	2686	4
2686	880	4
87	2373	6
2373	87	6
699	2978	4
2978	699	4
736	3012	6
3012	736	6
1802	3628	6
1911	3665	4
3628	1802	6
3665	1911	4
26	2342	6
2342	26	6
1887	3591	4
3591	1887	4
269	2159	4
482	2176	4
2159	269	4
2176	482	4
457	2220	4
2220	457	4
1117	3380	4
3380	1117	4
278	2150	4
2150	278	4
391	2063	6
1522	3194	4
2063	391	6
3194	1522	4
1577	4000	4
4000	1577	4
339	2271	4
1297	3229	4
2271	339	4
3229	1297	4
683	2879	4
2879	683	4
457	2140	4
2140	457	4
1003	2684	4
2684	1003	4
1000	2673	6
2673	1000	6
491	2122	6
2122	491	6
330	2287	4
2287	330	4
1484	3172	4
3172	1484	4
954	2568	6
2568	954	6
1584	3974	4
3974	1584	4
430	2067	6
2067	430	6
1502	3095	1
3095	1502	1
441	2164	4
2164	441	4
1592	4064	5
4064	1592	5
586	2965	4
2965	586	4
1119	3503	6
3503	1119	6
1000	2581	4
2581	1000	4
927	2657	4
2657	927	4
430	2990	4
2990	430	4
377	2938	4
2938	377	4
1635	3194	4
3194	1635	4
1079	3626	4
3626	1079	4
1361	3952	0
3952	1361	0
1438	4028	4
4028	1438	4
586	2149	4
2149	586	4
586	2172	4
2172	586	4
490	2978	4
2978	490	4
1120	3626	4
3626	1120	4
661	2243	4
2243	661	4
522	2141	4
2141	522	4
236	2736	6
2736	236	6
1485	4014	6
1569	3138	4
3138	1569	4
4014	1485	6
559	2122	6
821	2384	4
2122	559	6
2384	821	4
1921	3560	4
3560	1921	4
1068	3678	6
3678	1068	6
597	2249	6
2249	597	6
820	2452	1
2452	820	1
617	2248	4
2248	617	4
580	2286	4
2286	580	4
778	2490	4
2490	778	4
419	2837	6
2837	419	6
891	2490	4
2490	891	4
580	2176	4
688	2164	4
2164	688	4
2176	580	4
927	2379	4
2379	927	4
1436	3906	4
3906	1436	4
1482	3878	1
3878	1482	1
1707	3141	4
3141	1707	4
135	2684	4
2684	135	4
374	2684	4
2684	374	4
847	2114	4
2114	847	4
1300	3594	6
3594	1300	6
580	2405	4
2405	580	4
1920	3234	5
3234	1920	5
1889	3146	4
3146	1889	4
423	2708	6
2708	423	6
1351	3699	6
3699	1351	6
1270	4044	4
4044	1270	4
2047	3236	6
3236	2047	6
78	2855	6
2855	78	6
1285	3688	6
3688	1285	6
17	2918	4
2918	17	4
202	2884	4
2884	202	4
580	2516	4
2516	580	4
1079	4000	4
4000	1079	4
204	2897	6
2897	204	6
163	2877	4
2877	163	4
227	2884	4
2884	227	4
684	2311	5
2311	684	5
1120	4000	4
4000	1120	4
1988	3075	4
3075	1988	4
156	2884	6
2884	156	6
1832	3315	5
3315	1832	5
435	2671	6
2671	435	6
35	3070	5
3070	35	5
617	2442	4
2442	617	4
912	2150	4
2150	912	4
1126	3997	5
3997	1126	5
917	3997	4
3997	917	4
144	3201	4
3201	144	4
94	3146	4
3146	94	4
563	3607	4
3607	563	4
1983	2967	4
2967	1983	4
28	3120	4
3120	28	4
1747	2785	4
2785	1747	4
1993	3058	4
3058	1993	4
1001	4000	4
4000	1001	4
64	3086	6
3086	64	6
197	3223	4
3223	197	4
779	3935	4
3935	779	4
134	3295	4
1207	2286	4
2286	1207	4
3295	134	4
144	3317	4
3317	144	4
374	3345	4
1201	2262	4
2262	1201	4
3345	374	4
2001	2980	6
2980	2001	6
580	3642	4
3642	580	4
29	3220	4
1939	2842	5
2842	1939	5
3220	29	4
552	3750	4
3750	552	4
1503	2379	6
2379	1503	6
1119	2249	6
2249	1119	6
296	3505	4
3505	296	4
586	3816	4
3816	586	4
1751	2673	4
2673	1751	4
129	3116	4
821	3992	4
1263	2114	4
1938	2879	4
2114	1263	4
2879	1938	4
3116	129	4
3992	821	4
1224	2169	6
2169	1224	6
134	3120	4
3120	134	4
228	3109	5
3109	228	5
1751	2581	5
2581	1751	5
28	3295	4
3295	28	4
526	3786	4
3786	526	4
1522	2360	4
2360	1522	4
1084	2295	4
2295	1084	4
1660	2736	4
2736	1660	4
580	3738	4
3738	580	4
1310	2497	6
2497	1310	6
552	3789	4
1294	2539	6
2539	1294	6
3789	552	4
1239	2097	4
2097	1239	4
1556	2812	6
2812	1556	6
629	3743	4
3743	629	4
1616	2749	6
2749	1616	6
790	4069	4
4069	790	4
552	3806	4
3806	552	4
821	4041	4
4041	821	4
486	3355	6
3355	486	6
885	3701	5
3701	885	5
488	3307	6
3307	488	6
398	3201	4
3201	398	4
344	3146	4
3146	344	4
296	3120	4
1718	2990	4
2990	1718	4
3120	296	4
197	3559	4
1129	2379	4
2379	1129	4
3559	197	4
1003	3789	4
3789	1003	4
197	3565	4
3565	197	4
1003	3806	4
1226	2559	6
2559	1226	6
3806	1003	4
167	3473	4
3473	167	4
134	3505	4
3505	134	4
457	3211	4
3211	457	4
563	3957	4
1270	2480	4
2480	1270	4
3957	563	4
526	3913	4
790	3665	4
3665	790	4
3913	526	4
1761	2987	4
2987	1761	4
1003	3750	4
3750	1003	4
681	4080	6
4080	681	6
580	3881	4
1577	2884	4
2884	1577	4
3881	580	4
398	3317	4
3317	398	4
391	3075	5
3075	391	5
529	3997	6
917	3609	5
3609	917	5
3997	529	6
1931	2587	6
2587	1931	6
135	3345	4
3345	135	4
805	3762	4
3762	805	4
1707	2865	4
2865	1707	4
1394	2263	4
2263	1394	4
921	3635	4
3635	921	4
28	3505	4
3505	28	4
1313	2190	4
2190	1313	4
1001	3626	4
3626	1001	4
1887	2706	4
2706	1887	4
1020	3635	4
3635	1020	4
1524	2069	4
2069	1524	4
1526	2069	4
2069	1526	4
1522	2070	4
1756	2872	4
2070	1522	4
2872	1756	4
296	3295	4
3295	296	4
1129	2657	4
2657	1129	4
931	3506	6
3506	931	6
606	3146	5
3146	606	5
801	3380	4
3380	801	4
143	3731	4
3731	143	4
135	3750	4
3750	135	4
1486	3050	4
3050	1486	4
1335	2840	4
2840	1335	4
473	4078	6
4078	473	6
955	3463	4
3463	955	4
135	3789	4
1724	2294	6
2294	1724	6
3789	135	4
499	4001	4
4001	499	4
135	3806	4
3806	135	4
1905	2349	5
2349	1905	5
208	3762	4
3762	208	4
408	4080	6
4080	408	6
1687	2301	6
2301	1687	6
1635	2070	4
2070	1635	4
1614	2250	6
2250	1614	6
1879	2514	6
2514	1879	6
274	3997	6
3997	274	6
957	3370	6
3370	957	6
1536	2204	6
2204	1536	6
847	3565	4
3565	847	4
1718	2067	4
2067	1718	4
847	3559	4
3559	847	4
156	3626	6
3626	156	6
395	3889	6
3889	395	6
377	4028	4
4028	377	4
227	3626	4
3626	227	4
482	3881	4
3881	482	4
1368	2967	4
2967	1368	4
1095	2708	6
2708	1095	6
803	3578	6
3578	803	6
202	3626	4
3626	202	4
1438	2938	6
2938	1438	6
955	3411	4
3411	955	4
1300	3064	4
3064	1300	4
1726	2122	6
2122	1726	6
880	3462	5
3462	880	5
1371	2978	4
2978	1371	4
1003	3345	4
3345	1003	4
31	3856	4
1921	2190	4
2190	1921	4
3856	31	4
666	3462	6
3462	666	6
1120	2884	4
2884	1120	4
402	3765	4
3765	402	4
552	3345	4
620	3413	4
3345	552	4
3413	620	4
156	4000	4
4000	156	4
227	4000	4
4000	227	4
821	3183	4
3183	821	4
1635	2360	4
2360	1635	4
202	4000	4
620	3334	4
3334	620	4
4000	202	4
1079	2884	4
2884	1079	4
925	3307	6
3307	925	6
482	3738	4
3738	482	4
1840	2121	6
2121	1840	6
226	3998	5
3998	226	5
1099	3037	6
3037	1099	6
1817	2232	4
2232	1817	4
864	3268	4
3268	864	4
374	3806	4
3806	374	4
518	3518	4
3518	518	4
374	3789	4
3789	374	4
1503	2657	6
2657	1503	6
1347	2696	4
2696	1347	4
374	3750	4
3750	374	4
373	3757	5
482	3642	4
847	3223	4
3223	847	4
3642	482	4
3757	373	5
1904	2182	4
2182	1904	4
1300	2796	4
2796	1300	4
293	3807	4
597	3503	6
3503	597	6
3807	293	4
135	4227	4
4227	135	4
181	4280	5
4280	181	5
681	4795	6
4795	681	6
296	4415	4
4415	296	4
28	4209	4
4209	28	4
490	4484	4
4484	490	4
288	4519	6
4519	288	6
274	4483	5
4483	274	5
419	4405	6
4405	419	6
227	4219	4
4219	227	4
355	4604	6
4604	355	6
640	4656	5
4656	640	5
202	4219	4
4219	202	4
935	4965	1
4965	935	1
45	4336	6
4336	45	6
156	4219	4
4219	156	4
404	4450	5
4450	404	5
134	4209	4
4209	134	4
29	4325	4
4325	29	4
518	4869	5
4869	518	5
150	4506	4
4506	150	4
156	4491	4
4491	156	4
28	4415	4
4415	28	4
950	4749	6
4749	950	6
202	4491	4
4491	202	4
821	4732	4
4732	821	4
296	4209	4
4209	296	4
227	4491	4
4491	227	4
57	4421	6
4421	57	6
1022	4717	6
4717	1022	6
202	4433	4
4433	202	4
151	4362	4
4362	151	4
655	4880	4
4880	655	4
137	4396	6
4396	137	6
227	4433	4
4433	227	4
134	4415	4
4415	134	4
140	4401	4
4401	140	4
156	4433	6
4433	156	6
699	4961	4
4961	699	4
442	4198	4
4198	442	4
787	4835	4
4835	787	4
374	4227	4
4227	374	4
980	4648	4
4648	980	4
927	4510	4
4510	927	4
917	4483	4
4483	917	4
29	4612	4
4612	29	4
982	4588	6
4588	982	6
1001	4491	4
4491	1001	4
869	4365	4
4365	869	4
954	4559	6
4559	954	6
490	4961	4
4961	490	4
552	4227	4
4227	552	4
518	4272	5
4272	518	5
1001	4433	4
4433	1001	4
661	4190	4
4190	661	4
457	4889	6
4889	457	6
814	4604	5
4604	814	5
955	4452	4
4452	955	4
526	4332	4
4332	526	4
821	4548	4
4548	821	4
797	4114	4
4114	797	4
734	4602	5
4602	734	5
699	4484	6
4484	699	6
78	4910	6
4910	78	6
1003	4227	4
4227	1003	4
905	4344	6
4344	905	6
903	4337	4
4337	903	4
857	4130	4
4130	857	4
327	4667	4
4667	327	4
626	4365	4
4365	626	4
1004	4220	6
4220	1004	6
772	4245	4
4245	772	4
529	4483	6
1001	4219	4
4219	1001	4
4483	529	6
451	4704	4
4704	451	4
1011	4130	4
4130	1011	4
1508	4597	4
4597	1508	4
1510	4597	4
4597	1510	4
1724	4772	4
4772	1724	4
1405	4452	4
4452	1405	4
1120	4219	6
4219	1120	6
1318	4410	6
4410	1318	6
1503	4510	4
4510	1503	4
1079	4219	4
4219	1079	4
1436	4606	6
4606	1436	6
1907	4880	4
4880	1907	4
1575	4672	6
4672	1575	6
1056	4177	5
4177	1056	5
1307	4494	4
4494	1307	4
1368	4580	5
4580	1368	5
1371	4484	4
1421	4434	6
4434	1421	6
4484	1371	4
1293	4596	6
4596	1293	6
1970	4774	6
4774	1970	6
1120	4433	4
4433	1120	4
1484	4339	4
4339	1484	4
2042	4791	4
4791	2042	4
1079	4433	4
4433	1079	4
1138	4602	6
4602	1138	6
1215	4358	6
4358	1215	6
1079	4491	4
4491	1079	4
1126	4483	6
4483	1126	6
1916	4762	4
4762	1916	4
1054	4598	6
4598	1054	6
1120	4491	4
4491	1120	4
1129	4510	4
4510	1129	4
1690	4962	4
4962	1690	4
1039	4624	6
4624	1039	6
1681	4260	4
4260	1681	4
1371	4961	4
4961	1371	4
1577	4219	4
4219	1577	4
1983	4580	4
4580	1983	4
2030	4490	6
4490	2030	6
2022	4491	4
4491	2022	4
1596	4283	4
4283	1596	4
1493	4984	5
4984	1493	5
1545	4280	4
4280	1545	4
1269	4668	6
4668	1269	6
1969	4280	4
4280	1969	4
1864	4191	4
4191	1864	4
1410	4828	6
4828	1410	6
1577	4433	4
1876	4140	4
4140	1876	4
4433	1577	4
1099	4918	4
4918	1099	4
1876	4308	4
4308	1876	4
1577	4491	4
4491	1577	4
1689	4396	4
4396	1689	4
1300	4770	4
4770	1300	4
2855	4910	6
4910	2855	6
2491	4523	6
4523	2491	6
2796	4770	6
4770	2796	6
2937	4899	6
4899	2937	6
2376	4414	6
4414	2376	6
2384	4548	4
4548	2384	4
2078	4232	5
4232	2078	5
2243	4190	6
4190	2243	6
2997	4877	6
4877	2997	6
2318	4535	5
4535	2318	5
2978	4961	4
4961	2978	4
2655	4747	4
4747	2655	4
2379	4510	4
4510	2379	4
3037	4918	5
4918	3037	5
2206	4528	4
4528	2206	4
3064	4770	4
4770	3064	4
2912	4808	4
4808	2912	4
2398	4231	4
4231	2398	4
2395	4958	6
4958	2395	6
2884	4433	6
4433	2884	6
2837	4405	6
4405	2837	6
2978	4484	4
4484	2978	4
2661	4138	6
4138	2661	6
2294	4772	4
4772	2294	4
2967	4580	4
4580	2967	4
2264	4697	4
4697	2264	4
2158	4851	4
4851	2158	4
2274	4702	4
4702	2274	4
2884	4491	4
4491	2884	4
2636	4264	4
4264	2636	4
2585	4332	6
4332	2585	6
2468	4952	6
4952	2468	6
2684	4227	4
4227	2684	4
2452	4747	4
4747	2452	4
2384	4732	4
4732	2384	4
2876	4103	4
4103	2876	4
2884	4219	4
4219	2884	4
2140	4889	4
4889	2140	4
2418	4851	4
4851	2418	4
2690	4377	4
4377	2690	4
2220	4889	4
4889	2220	4
2424	4801	1
4801	2424	1
2568	4559	6
4559	2568	6
2714	4460	6
4460	2714	6
2657	4510	4
4510	2657	4
3899	4919	4
4919	3899	4
3474	4508	4
4508	3474	4
3757	4793	4
4793	3757	4
3119	4103	4
4103	3119	4
3411	4452	4
4452	3411	4
3120	4209	6
4209	3120	6
3664	4627	5
4627	3664	5
3220	4325	4
4325	3220	4
3505	4415	4
4415	3505	4
3172	4339	4
4339	3172	4
3594	4770	6
4770	3594	6
3295	4209	4
4209	3295	4
3243	4123	4
3988	4900	6
4123	3243	4
4900	3988	6
3366	4500	6
4500	3366	6
3625	4766	6
4766	3625	6
3463	4452	4
4452	3463	4
3573	4367	6
4367	3573	6
3523	4289	6
4289	3523	6
3518	4272	4
4272	3518	4
3120	4415	4
4415	3120	4
3623	4867	6
3653	4961	5
4867	3623	6
4961	3653	5
4080	4795	6
4795	4080	6
3525	4280	6
4280	3525	6
3345	4227	4
3849	4763	6
4227	3345	4
4763	3849	6
3183	4548	4
4548	3183	4
3991	4642	6
4041	4732	4
4642	3991	6
4732	4041	4
3505	4209	4
4209	3505	4
3081	4545	5
4545	3081	5
3915	4759	4
4759	3915	4
3295	4415	4
4415	3295	4
3992	4732	4
4732	3992	4
3396	4935	4
4935	3396	4
4041	4548	4
4548	4041	4
3183	4732	4
4732	3183	4
3997	4483	6
4483	3997	6
3750	4227	4
4227	3750	4
3786	4332	6
4332	3786	6
4000	4491	4
4491	4000	4
3196	4668	1
4668	3196	1
3789	4227	4
4227	3789	4
3626	4219	4
4219	3626	4
3992	4548	4
4548	3992	4
3806	4227	4
4227	3806	4
3911	4384	4
4384	3911	4
3876	4428	4
4428	3876	4
3954	4599	4
4599	3954	4
3220	4612	4
4612	3220	4
4091	4461	4
4461	4091	4
3518	4869	4
4869	3518	4
3151	4851	4
3906	4606	4
4606	3906	4
4851	3151	4
3821	4141	5
4141	3821	5
4000	4433	4
4433	4000	4
3084	4867	6
4867	3084	6
3132	4909	4
4909	3132	4
3545	4802	6
4802	3545	6
3437	4686	6
4686	3437	6
3717	4535	4
3879	4117	4
4117	3879	4
4535	3717	4
3199	4918	5
4918	3199	5
3433	4644	4
4017	4348	4
4348	4017	4
4644	3433	4
3728	4545	5
4545	3728	5
3542	4747	4
4747	3542	4
3626	4433	6
4433	3626	6
3211	4889	4
4889	3211	4
3515	4645	4
4645	3515	4
3626	4491	4
4491	3626	4
3913	4332	6
4332	3913	6
3931	4348	4
4348	3931	4
4035	4111	4
4111	4035	4
3582	4659	4
4659	3582	4
4000	4219	4
4219	4000	4
3763	4416	6
4416	3763	6
